source,Lake,d2H
Aq,Kakkisenjarvi,-215.563781880039
Aq,Kakkisenjarvi,-185.594311476655
Aq,Kakkisenjarvi,-207.106530222275
Aq,Kakkisenjarvi,-209.800790063712
Aq,Kakkisenjarvi,-163.518932535895
Aq,Kakkisenjarvi,-202.074579020137
Aq,Kakkisenjarvi,-205.956352246765
Aq,Kakkisenjarvi,-179.699126408347
Aq,Kakkisenjarvi,-173.366751775593
Aq,Kakkisenjarvi,-169.138201298939
Aq,Kakkisenjarvi,-174.36854738277
Aq,Kakkisenjarvi,-184.319062766997
Aq,Kakkisenjarvi,-177.815600578171
Aq,Kakkisenjarvi,-165.218526884249
Aq,Kakkisenjarvi,-188.011753247039
Aq,Kakkisenjarvi,-215.073971024251
Aq,Kakkisenjarvi,-202.635864401381
Aq,Kakkisenjarvi,-173.837852766796
Aq,Kakkisenjarvi,-191.458401974389
Aq,Kakkisenjarvi,-188.765067092368
Aq,Kakkisenjarvi,-230.448130593951
Aq,Kakkisenjarvi,-179.798751643798
Aq,Kakkisenjarvi,-180.592595834883
Aq,Kakkisenjarvi,-146.027343337066
Aq,Kakkisenjarvi,-221.418132847689
Aq,Kakkisenjarvi,-185.205886665623
Aq,Kakkisenjarvi,-180.348611583139
Aq,Kakkisenjarvi,-219.707646501463
Aq,Kakkisenjarvi,-183.35652280257
Aq,Kakkisenjarvi,-201.583117248851
Aq,Kakkisenjarvi,-159.454295045813
Aq,Kakkisenjarvi,-203.385772352231
Aq,Kakkisenjarvi,-154.126798957162
Aq,Kakkisenjarvi,-199.029400401409
Aq,Kakkisenjarvi,-200.415328402514
Aq,Kakkisenjarvi,-139.365626892872
Aq,Kakkisenjarvi,-149.522731435598
Aq,Kakkisenjarvi,-175.836146472262
Aq,Kakkisenjarvi,-173.774406287373
Aq,Kakkisenjarvi,-188.360959700703
Aq,Kakkisenjarvi,-220.317497209832
Aq,Kakkisenjarvi,-194.841371688147
Aq,Kakkisenjarvi,-185.930164268058
Aq,Kakkisenjarvi,-183.41245369515
Aq,Kakkisenjarvi,-161.477536741652
Aq,Kakkisenjarvi,-204.953476217842
Aq,Kakkisenjarvi,-209.22338354478
Aq,Kakkisenjarvi,-206.840906740335
Aq,Kakkisenjarvi,-184.716603512605
Aq,Kakkisenjarvi,-175.888860898332
Aq,Kakkisenjarvi,-242.439860606481
Aq,Kakkisenjarvi,-201.277238164653
Aq,Kakkisenjarvi,-218.432967332908
Aq,Kakkisenjarvi,-204.457255632889
Aq,Kakkisenjarvi,-225.394652413347
Aq,Kakkisenjarvi,-246.369019058396
Aq,Kakkisenjarvi,-189.376099621943
Aq,Kakkisenjarvi,-171.086434346972
Aq,Kakkisenjarvi,-206.861996019375
Aq,Kakkisenjarvi,-171.314008396243
Aq,Kakkisenjarvi,-165.000488482116
Aq,Kakkisenjarvi,-173.260324436547
Aq,Kakkisenjarvi,-220.808281539527
Aq,Kakkisenjarvi,-189.390677914703
Aq,Kakkisenjarvi,-190.756415834932
Aq,Kakkisenjarvi,-176.983490041945
Aq,Kakkisenjarvi,-180.1138327327
Aq,Kakkisenjarvi,-216.63773114491
Aq,Kakkisenjarvi,-212.379083588649
Aq,Kakkisenjarvi,-183.332809298026
Aq,Kakkisenjarvi,-185.738152385099
Aq,Kakkisenjarvi,-210.724329194794
Aq,Kakkisenjarvi,-129.59211884637
Aq,Kakkisenjarvi,-201.799076349399
Aq,Kakkisenjarvi,-139.982195754847
Aq,Kakkisenjarvi,-145.906356573755
Aq,Kakkisenjarvi,-132.469799084923
Aq,Kakkisenjarvi,-186.775273158221
Aq,Kakkisenjarvi,-194.627099656488
Aq,Kakkisenjarvi,-188.205610090702
Aq,Kakkisenjarvi,-184.53917083219
Aq,Kakkisenjarvi,-204.507332342113
Aq,Kakkisenjarvi,-214.215480809987
Aq,Kakkisenjarvi,-187.287263373428
Ter,Kakkisenjarvi,-137.577216568006
Ter,Kakkisenjarvi,-147.08852214481
Ter,Kakkisenjarvi,-139.875043765678
Ter,Kakkisenjarvi,-133.4129036636
Ter,Kakkisenjarvi,-112.962928919245
Ter,Kakkisenjarvi,-124.93797032672
Ter,Kakkisenjarvi,-125.116848657377
Ter,Kakkisenjarvi,-140.221511097138
Ter,Kakkisenjarvi,-121.706673912424
Ter,Kakkisenjarvi,-142.393339181096
Ter,Kakkisenjarvi,-124.864742459944
Ter,Kakkisenjarvi,-131.862221507187
Ter,Kakkisenjarvi,-125.735718795395
Ter,Kakkisenjarvi,-116.175860260564
Ter,Kakkisenjarvi,-123.57275975043
Ter,Kakkisenjarvi,-131.098286019789
Ter,Kakkisenjarvi,-131.1050184659
Ter,Kakkisenjarvi,-114.412129808239
Ter,Kakkisenjarvi,-120.153651237094
Ter,Kakkisenjarvi,-119.953869086684
Ter,Kakkisenjarvi,-123.379717215652
Ter,Kakkisenjarvi,-99.6384764142049
Ter,Kakkisenjarvi,-136.969596963204
Ter,Kakkisenjarvi,-133.598350685251
Ter,Kakkisenjarvi,-128.770465419271
Ter,Kakkisenjarvi,-118.687810947096
Ter,Kakkisenjarvi,-109.372851776905
Ter,Kakkisenjarvi,-119.216318408192
Ter,Kakkisenjarvi,-132.983260589991
Ter,Kakkisenjarvi,-137.946151832751
Ter,Kakkisenjarvi,-121.851312092526
Ter,Kakkisenjarvi,-127.280477986383
Ter,Kakkisenjarvi,-126.278790422648
Ter,Kakkisenjarvi,-143.867648028436
Ter,Kakkisenjarvi,-124.537930312256
Ter,Kakkisenjarvi,-144.818178119215
Ter,Kakkisenjarvi,-138.048771070656
Ter,Kakkisenjarvi,-103.55758371897
Ter,Kakkisenjarvi,-126.286169711317
Ter,Kakkisenjarvi,-131.766794737966
Ter,Kakkisenjarvi,-137.660352136883
Ter,Kakkisenjarvi,-125.375783469785
Ter,Kakkisenjarvi,-127.297369464224
Ter,Kakkisenjarvi,-127.268128710648
Ter,Kakkisenjarvi,-129.402673961804
Ter,Kakkisenjarvi,-129.565674924755
Ter,Kakkisenjarvi,-135.612123469437
Ter,Kakkisenjarvi,-134.04373324022
Ter,Kakkisenjarvi,-121.811779420732
Ter,Kakkisenjarvi,-126.306197328587
Ter,Kakkisenjarvi,-124.946593143138
Ter,Kakkisenjarvi,-136.232369395044
Ter,Kakkisenjarvi,-148.145136926213
Ter,Kakkisenjarvi,-116.029638123528
Ter,Kakkisenjarvi,-148.428200170822
Ter,Kakkisenjarvi,-116.814169710251
Ter,Kakkisenjarvi,-123.514350978298
Ter,Kakkisenjarvi,-120.979033277684
Ter,Kakkisenjarvi,-142.794175181912
Ter,Kakkisenjarvi,-123.62747122625
Ter,Kakkisenjarvi,-111.868918492037
Ter,Kakkisenjarvi,-141.935657779755
Ter,Kakkisenjarvi,-112.636177183191
Ter,Kakkisenjarvi,-135.685753497323
Ter,Kakkisenjarvi,-111.823780084638
Ter,Kakkisenjarvi,-148.142106042772
Ter,Kakkisenjarvi,-126.374485581592
Ter,Kakkisenjarvi,-151.730698051565
Ter,Kakkisenjarvi,-125.4324075524
Ter,Kakkisenjarvi,-138.743117812139
Ter,Kakkisenjarvi,-124.084222144455
Ter,Kakkisenjarvi,-136.615409656374
Ter,Kakkisenjarvi,-101.005380186507
Ter,Kakkisenjarvi,-125.034912466144
Ter,Kakkisenjarvi,-108.679609722304
Ter,Kakkisenjarvi,-127.389122356307
Ter,Kakkisenjarvi,-151.238298651914
Ter,Kakkisenjarvi,-138.842515822793
Ter,Kakkisenjarvi,-140.677448516015
Ter,Kakkisenjarvi,-127.153925987813
Ter,Kakkisenjarvi,-115.038749444283
Ter,Kakkisenjarvi,-148.340307234674
Ter,Kakkisenjarvi,-115.431120388763
Ter,Kakkisenjarvi,-134.173488319475
Ter,Kakkisenjarvi,-147.235581066699
Ter,Kakkisenjarvi,-124.376252731894
Ter,Kakkisenjarvi,-132.755221356582
Ter,Kakkisenjarvi,-131.980280067234
Ter,Kakkisenjarvi,-128.932016894245
Ter,Kakkisenjarvi,-135.65938550618
Ter,Kakkisenjarvi,-131.902943959232
Ter,Kakkisenjarvi,-135.67777707127
Ter,Kakkisenjarvi,-131.568310414768
Ter,Kakkisenjarvi,-138.680943384521
Ter,Kakkisenjarvi,-109.811901479148
Ter,Kakkisenjarvi,-137.217491973481
Ter,Kakkisenjarvi,-151.626657345651
Ter,Kakkisenjarvi,-130.233411400109
Ter,Kakkisenjarvi,-131.427101150006
Ter,Kakkisenjarvi,-127.651225259742
Aq,Kakskerranjarvi,-195.943844066667
Aq,Kakskerranjarvi,-131.30119949149
Aq,Kakskerranjarvi,-155.463460902557
Aq,Kakskerranjarvi,-152.374508447741
Aq,Kakskerranjarvi,-166.677861654102
Aq,Kakskerranjarvi,-210.003279955615
Aq,Kakskerranjarvi,-132.666633528288
Aq,Kakskerranjarvi,-146.509596480565
Aq,Kakskerranjarvi,-169.247362028633
Aq,Kakskerranjarvi,-182.020827392581
Aq,Kakskerranjarvi,-173.492585360745
Aq,Kakskerranjarvi,-168.006910328472
Aq,Kakskerranjarvi,-184.906840577569
Aq,Kakskerranjarvi,-143.461337940352
Aq,Kakskerranjarvi,-174.480431903476
Aq,Kakskerranjarvi,-166.0938138095
Aq,Kakskerranjarvi,-141.251999903473
Aq,Kakskerranjarvi,-175.173119312357
Aq,Kakskerranjarvi,-178.672387492533
Aq,Kakskerranjarvi,-142.171568768676
Aq,Kakskerranjarvi,-217.432630178784
Aq,Kakskerranjarvi,-234.219744413605
Aq,Kakskerranjarvi,-162.490111711452
Aq,Kakskerranjarvi,-148.0945307772
Aq,Kakskerranjarvi,-163.889282807439
Aq,Kakskerranjarvi,-154.276535506508
Aq,Kakskerranjarvi,-198.493087404699
Aq,Kakskerranjarvi,-175.341700887508
Aq,Kakskerranjarvi,-189.461557352373
Aq,Kakskerranjarvi,-192.059941972121
Aq,Kakskerranjarvi,-121.240959897506
Aq,Kakskerranjarvi,-166.991149916161
Aq,Kakskerranjarvi,-216.185026302924
Aq,Kakskerranjarvi,-163.011269954456
Aq,Kakskerranjarvi,-199.397150034144
Aq,Kakskerranjarvi,-183.415743808217
Aq,Kakskerranjarvi,-147.743439503686
Aq,Kakskerranjarvi,-136.214797982387
Aq,Kakskerranjarvi,-210.698588681777
Aq,Kakskerranjarvi,-174.559845157453
Aq,Kakskerranjarvi,-145.080962980524
Aq,Kakskerranjarvi,-156.441965967947
Aq,Kakskerranjarvi,-120.962963430516
Aq,Kakskerranjarvi,-173.458133454737
Aq,Kakskerranjarvi,-162.647143764579
Aq,Kakskerranjarvi,-183.513617487496
Aq,Kakskerranjarvi,-160.685616211623
Aq,Kakskerranjarvi,-206.178036876152
Aq,Kakskerranjarvi,-156.828493497678
Aq,Kakskerranjarvi,-173.158073318238
Aq,Kakskerranjarvi,-165.22442252423
Aq,Kakskerranjarvi,-146.935582404693
Aq,Kakskerranjarvi,-127.054164721768
Aq,Kakskerranjarvi,-187.683075943277
Aq,Kakskerranjarvi,-194.562386215829
Aq,Kakskerranjarvi,-124.702499487357
Aq,Kakskerranjarvi,-199.31891943481
Aq,Kakskerranjarvi,-106.330376228777
Aq,Kakskerranjarvi,-182.02205649348
Aq,Kakskerranjarvi,-200.42896129089
Aq,Kakskerranjarvi,-145.944298999232
Aq,Kakskerranjarvi,-181.075859355485
Aq,Kakskerranjarvi,-128.85297557285
Aq,Kakskerranjarvi,-191.746197955495
Aq,Kakskerranjarvi,-174.684595087569
Aq,Kakskerranjarvi,-220.496486351906
Aq,Kakskerranjarvi,-197.525233637189
Aq,Kakskerranjarvi,-179.39354858898
Aq,Kakskerranjarvi,-184.86171352281
Aq,Kakskerranjarvi,-156.741534965632
Aq,Kakskerranjarvi,-179.615663030963
Aq,Kakskerranjarvi,-182.861581219661
Aq,Kakskerranjarvi,-179.247110943291
Aq,Kakskerranjarvi,-167.082628372133
Aq,Kakskerranjarvi,-150.26668344944
Aq,Kakskerranjarvi,-139.217208887381
Aq,Kakskerranjarvi,-152.163255743345
Aq,Kakskerranjarvi,-139.883045753759
Aq,Kakskerranjarvi,-142.50271948659
Aq,Kakskerranjarvi,-191.913764763501
Aq,Kakskerranjarvi,-136.449743698103
Aq,Kakskerranjarvi,-162.347400804803
Aq,Kakskerranjarvi,-142.715050100775
Aq,Kakskerranjarvi,-167.041237710408
Aq,Kakskerranjarvi,-168.089673583205
Aq,Kakskerranjarvi,-167.862591422034
Aq,Kakskerranjarvi,-203.325621728245
Aq,Kakskerranjarvi,-142.330619783009
Aq,Kakskerranjarvi,-170.449557439405
Aq,Kakskerranjarvi,-161.573606943715
Aq,Kakskerranjarvi,-135.835219265704
Aq,Kakskerranjarvi,-131.58180244573
Aq,Kakskerranjarvi,-202.344023563731
Aq,Kakskerranjarvi,-207.873412522369
Aq,Kakskerranjarvi,-148.612529110533
Aq,Kakskerranjarvi,-178.246264331069
Aq,Kakskerranjarvi,-170.733248633557
Aq,Kakskerranjarvi,-175.270977312173
Aq,Kakskerranjarvi,-186.931630377492
Aq,Kakskerranjarvi,-186.375217916208
Ter,Kakskerranjarvi,-117.481105860768
Ter,Kakskerranjarvi,-138.00610895697
Ter,Kakskerranjarvi,-142.994658411384
Ter,Kakskerranjarvi,-125.070337875747
Ter,Kakskerranjarvi,-126.807613924279
Ter,Kakskerranjarvi,-141.680799241136
Ter,Kakskerranjarvi,-143.705146362523
Ter,Kakskerranjarvi,-128.725900457498
Ter,Kakskerranjarvi,-135.879656808154
Ter,Kakskerranjarvi,-156.353891065071
Ter,Kakskerranjarvi,-137.775502439047
Ter,Kakskerranjarvi,-118.936562690648
Ter,Kakskerranjarvi,-130.134774945824
Ter,Kakskerranjarvi,-128.819386898043
Ter,Kakskerranjarvi,-105.397023918523
Ter,Kakskerranjarvi,-135.548331719738
Ter,Kakskerranjarvi,-143.397456880401
Ter,Kakskerranjarvi,-138.335806873184
Ter,Kakskerranjarvi,-123.704436201644
Ter,Kakskerranjarvi,-143.832429148808
Ter,Kakskerranjarvi,-139.735014024501
Ter,Kakskerranjarvi,-150.471969730448
Ter,Kakskerranjarvi,-134.615807174951
Ter,Kakskerranjarvi,-139.833465250043
Ter,Kakskerranjarvi,-108.90938135337
Ter,Kakskerranjarvi,-131.945272244933
Ter,Kakskerranjarvi,-135.350344295457
Ter,Kakskerranjarvi,-132.823761486018
Ter,Kakskerranjarvi,-137.078249597134
Ter,Kakskerranjarvi,-133.713441551789
Ter,Kakskerranjarvi,-121.190981714331
Ter,Kakskerranjarvi,-143.294901036729
Ter,Kakskerranjarvi,-145.893542417466
Ter,Kakskerranjarvi,-114.985760040721
Ter,Kakskerranjarvi,-147.731917009014
Ter,Kakskerranjarvi,-127.561323975124
Ter,Kakskerranjarvi,-123.970659510733
Ter,Kakskerranjarvi,-135.059757036975
Ter,Kakskerranjarvi,-113.538938849316
Ter,Kakskerranjarvi,-140.758334473975
Ter,Kakskerranjarvi,-132.08047745206
Ter,Kakskerranjarvi,-119.604703485046
Ter,Kakskerranjarvi,-139.496997673649
Ter,Kakskerranjarvi,-134.618823359315
Ter,Kakskerranjarvi,-131.039823189226
Ter,Kakskerranjarvi,-144.953988117307
Ter,Kakskerranjarvi,-136.109199711865
Ter,Kakskerranjarvi,-138.902266300896
Ter,Kakskerranjarvi,-117.964146722127
Ter,Kakskerranjarvi,-134.961397688714
Ter,Kakskerranjarvi,-143.834262264189
Ter,Kakskerranjarvi,-129.584964947039
Ter,Kakskerranjarvi,-118.503334630239
Ter,Kakskerranjarvi,-130.898279675669
Ter,Kakskerranjarvi,-130.986617158573
Ter,Kakskerranjarvi,-143.995239258069
Ter,Kakskerranjarvi,-134.133471991715
Ter,Kakskerranjarvi,-118.834253833487
Ter,Kakskerranjarvi,-138.010963121077
Ter,Kakskerranjarvi,-152.653110703541
Ter,Kakskerranjarvi,-129.757811096741
Ter,Kakskerranjarvi,-124.092536298783
Ter,Kakskerranjarvi,-133.608241595822
Ter,Kakskerranjarvi,-145.566079351405
Ter,Kakskerranjarvi,-138.226729670299
Ter,Kakskerranjarvi,-137.661659660712
Ter,Kakskerranjarvi,-127.510811996384
Ter,Kakskerranjarvi,-114.566926871336
Ter,Kakskerranjarvi,-164.03128894957
Ter,Kakskerranjarvi,-153.934700791528
Ter,Kakskerranjarvi,-138.089623123714
Ter,Kakskerranjarvi,-125.859564769731
Ter,Kakskerranjarvi,-112.057916361942
Ter,Kakskerranjarvi,-117.986408247483
Ter,Kakskerranjarvi,-134.040613457097
Ter,Kakskerranjarvi,-137.723528283308
Ter,Kakskerranjarvi,-130.680142111477
Ter,Kakskerranjarvi,-127.777011349292
Ter,Kakskerranjarvi,-141.49438776008
Ter,Kakskerranjarvi,-141.748412340795
Ter,Kakskerranjarvi,-118.015620366249
Ter,Kakskerranjarvi,-133.479218951775
Ter,Kakskerranjarvi,-128.786464507617
Ter,Kakskerranjarvi,-114.931806949369
Ter,Kakskerranjarvi,-163.947168368827
Ter,Kakskerranjarvi,-136.130376989376
Ter,Kakskerranjarvi,-151.05177556666
Ter,Kakskerranjarvi,-145.523472868258
Ter,Kakskerranjarvi,-110.086122601291
Ter,Kakskerranjarvi,-143.231367264897
Ter,Kakskerranjarvi,-142.302958053785
Ter,Kakskerranjarvi,-122.774982128468
Ter,Kakskerranjarvi,-140.617971552538
Ter,Kakskerranjarvi,-146.25754382076
Ter,Kakskerranjarvi,-128.152482201536
Ter,Kakskerranjarvi,-127.987237827877
Ter,Kakskerranjarvi,-115.04278531905
Ter,Kakskerranjarvi,-132.226229283273
Ter,Kakskerranjarvi,-120.9123701381
Ter,Kakskerranjarvi,-152.243520684645
Aq,Koylionjarvi,-208.452276051438
Aq,Koylionjarvi,-166.546995560477
Aq,Koylionjarvi,-183.802951558312
Aq,Koylionjarvi,-183.121489894475
Aq,Koylionjarvi,-175.323685783871
Aq,Koylionjarvi,-192.153191526838
Aq,Koylionjarvi,-154.801208670359
Aq,Koylionjarvi,-158.434972136632
Aq,Koylionjarvi,-206.345516121878
Aq,Koylionjarvi,-196.931078030187
Aq,Koylionjarvi,-163.670828171595
Aq,Koylionjarvi,-179.202647851288
Aq,Koylionjarvi,-178.620236788429
Aq,Koylionjarvi,-192.300031466268
Aq,Koylionjarvi,-163.353276223356
Aq,Koylionjarvi,-157.062770434107
Aq,Koylionjarvi,-163.268090837096
Aq,Koylionjarvi,-176.011912493831
Aq,Koylionjarvi,-177.99883111319
Aq,Koylionjarvi,-136.097118153423
Aq,Koylionjarvi,-150.436025004708
Aq,Koylionjarvi,-145.254382325861
Aq,Koylionjarvi,-140.380653341542
Aq,Koylionjarvi,-167.13484362094
Aq,Koylionjarvi,-165.092178068787
Aq,Koylionjarvi,-178.472358447674
Aq,Koylionjarvi,-200.742351471116
Aq,Koylionjarvi,-184.472777921415
Aq,Koylionjarvi,-149.280916608719
Aq,Koylionjarvi,-157.241055898125
Aq,Koylionjarvi,-187.953425417396
Aq,Koylionjarvi,-137.47430787352
Aq,Koylionjarvi,-206.210485164309
Aq,Koylionjarvi,-173.977782641578
Aq,Koylionjarvi,-159.635665061087
Aq,Koylionjarvi,-229.457996255072
Aq,Koylionjarvi,-156.72423812213
Aq,Koylionjarvi,-200.367592307537
Aq,Koylionjarvi,-129.449345167909
Aq,Koylionjarvi,-142.023772719177
Aq,Koylionjarvi,-190.581390298777
Aq,Koylionjarvi,-181.239529071854
Aq,Koylionjarvi,-166.367479056967
Aq,Koylionjarvi,-177.920410085664
Aq,Koylionjarvi,-174.774134671779
Aq,Koylionjarvi,-201.39580593535
Aq,Koylionjarvi,-200.306757839939
Aq,Koylionjarvi,-178.392354508092
Aq,Koylionjarvi,-172.298920351377
Aq,Koylionjarvi,-122.196816162131
Aq,Koylionjarvi,-203.713844953931
Aq,Koylionjarvi,-194.922093209776
Aq,Koylionjarvi,-153.92188341226
Aq,Koylionjarvi,-167.888790984128
Aq,Koylionjarvi,-160.622381500279
Aq,Koylionjarvi,-164.909796540903
Aq,Koylionjarvi,-170.830943601479
Aq,Koylionjarvi,-202.871532531363
Aq,Koylionjarvi,-149.804440770331
Aq,Koylionjarvi,-185.442238606012
Aq,Koylionjarvi,-163.989942102013
Aq,Koylionjarvi,-168.713156463973
Aq,Koylionjarvi,-189.504705733681
Aq,Koylionjarvi,-171.413628236618
Aq,Koylionjarvi,-182.344436923753
Aq,Koylionjarvi,-188.364085823893
Aq,Koylionjarvi,-157.746209363802
Aq,Koylionjarvi,-158.504072455922
Aq,Koylionjarvi,-171.426082701399
Aq,Koylionjarvi,-177.816077122323
Aq,Koylionjarvi,-152.165952280963
Aq,Koylionjarvi,-159.695238361834
Aq,Koylionjarvi,-177.930276798433
Aq,Koylionjarvi,-185.889709984894
Aq,Koylionjarvi,-140.771613192071
Aq,Koylionjarvi,-185.209822624245
Aq,Koylionjarvi,-175.281395836251
Aq,Koylionjarvi,-220.924143137912
Aq,Koylionjarvi,-175.310527304421
Aq,Koylionjarvi,-155.053049661085
Aq,Koylionjarvi,-200.035801560398
Aq,Koylionjarvi,-183.129366485014
Aq,Koylionjarvi,-189.263943182893
Aq,Koylionjarvi,-166.386619416533
Aq,Koylionjarvi,-188.83713598788
Aq,Koylionjarvi,-169.933228945713
Aq,Koylionjarvi,-189.761315313108
Aq,Koylionjarvi,-245.911646361237
Aq,Koylionjarvi,-176.595720098276
Aq,Koylionjarvi,-159.113031757567
Aq,Koylionjarvi,-139.404809251152
Aq,Koylionjarvi,-164.84504576113
Aq,Koylionjarvi,-167.750934681957
Aq,Koylionjarvi,-214.141517241896
Aq,Koylionjarvi,-108.156922389956
Aq,Koylionjarvi,-166.404058612359
Aq,Koylionjarvi,-134.775870748679
Aq,Koylionjarvi,-205.800426385457
Aq,Koylionjarvi,-150.048757638223
Aq,Koylionjarvi,-175.185507794798
Ter,Koylionjarvi,-122.135522110743
Ter,Koylionjarvi,-145.315252691229
Ter,Koylionjarvi,-108.7583335281
Ter,Koylionjarvi,-137.424502127102
Ter,Koylionjarvi,-134.996942400254
Ter,Koylionjarvi,-120.756817524893
Ter,Koylionjarvi,-106.157279997616
Ter,Koylionjarvi,-118.580746562661
Ter,Koylionjarvi,-126.067422171698
Ter,Koylionjarvi,-127.694319530863
Ter,Koylionjarvi,-129.450393338722
Ter,Koylionjarvi,-137.521862535155
Ter,Koylionjarvi,-134.21740583336
Ter,Koylionjarvi,-146.726527163121
Ter,Koylionjarvi,-135.92069788531
Ter,Koylionjarvi,-104.800468744896
Ter,Koylionjarvi,-158.171541952352
Ter,Koylionjarvi,-139.176458152003
Ter,Koylionjarvi,-125.842985190445
Ter,Koylionjarvi,-132.069904143832
Ter,Koylionjarvi,-122.306336455002
Ter,Koylionjarvi,-131.463725315474
Ter,Koylionjarvi,-127.577985428325
Ter,Koylionjarvi,-137.200191818978
Ter,Koylionjarvi,-120.86852115123
Ter,Koylionjarvi,-125.300171998539
Ter,Koylionjarvi,-122.21197048844
Ter,Koylionjarvi,-133.121156466052
Ter,Koylionjarvi,-109.73890319311
Ter,Koylionjarvi,-135.407976042828
Ter,Koylionjarvi,-120.61804299789
Ter,Koylionjarvi,-135.95201407358
Ter,Koylionjarvi,-125.647446323527
Ter,Koylionjarvi,-132.249256665326
Ter,Koylionjarvi,-140.504932831501
Ter,Koylionjarvi,-118.397891407445
Ter,Koylionjarvi,-137.667470470328
Ter,Koylionjarvi,-135.894404061371
Ter,Koylionjarvi,-132.249486875465
Ter,Koylionjarvi,-122.869491473205
Ter,Koylionjarvi,-134.805923510053
Ter,Koylionjarvi,-126.388425848418
Ter,Koylionjarvi,-145.33524790577
Ter,Koylionjarvi,-139.865262359093
Ter,Koylionjarvi,-140.487954039699
Ter,Koylionjarvi,-123.195435445096
Ter,Koylionjarvi,-141.042401802385
Ter,Koylionjarvi,-121.253561420065
Ter,Koylionjarvi,-123.89630849924
Ter,Koylionjarvi,-127.048157026742
Ter,Koylionjarvi,-132.820978376889
Ter,Koylionjarvi,-125.550380464613
Ter,Koylionjarvi,-132.848442664804
Ter,Koylionjarvi,-141.806498628827
Ter,Koylionjarvi,-141.077450080638
Ter,Koylionjarvi,-127.359058724208
Ter,Koylionjarvi,-131.334739771077
Ter,Koylionjarvi,-130.438281007448
Ter,Koylionjarvi,-116.652448722925
Ter,Koylionjarvi,-99.8976190545039
Ter,Koylionjarvi,-132.208399520725
Ter,Koylionjarvi,-157.303681195442
Ter,Koylionjarvi,-138.934725868061
Ter,Koylionjarvi,-131.771624141313
Ter,Koylionjarvi,-115.963975176744
Ter,Koylionjarvi,-136.933434309727
Ter,Koylionjarvi,-127.726724318648
Ter,Koylionjarvi,-121.71568114507
Ter,Koylionjarvi,-108.849193359673
Ter,Koylionjarvi,-134.550224905593
Ter,Koylionjarvi,-120.01765521748
Ter,Koylionjarvi,-131.344049926247
Ter,Koylionjarvi,-128.109717375184
Ter,Koylionjarvi,-113.95190984808
Ter,Koylionjarvi,-142.320194564382
Ter,Koylionjarvi,-126.198032321626
Ter,Koylionjarvi,-110.706936138975
Ter,Koylionjarvi,-131.624905747347
Ter,Koylionjarvi,-117.325296211064
Ter,Koylionjarvi,-135.341357175703
Ter,Koylionjarvi,-141.707910323469
Ter,Koylionjarvi,-148.748854807282
Ter,Koylionjarvi,-119.222727809622
Ter,Koylionjarvi,-130.026171905689
Ter,Koylionjarvi,-128.18674627114
Ter,Koylionjarvi,-112.890337785091
Ter,Koylionjarvi,-148.772240239161
Ter,Koylionjarvi,-137.178264166903
Ter,Koylionjarvi,-117.286803654124
Ter,Koylionjarvi,-139.069242957356
Ter,Koylionjarvi,-113.825648323969
Ter,Koylionjarvi,-125.723824496941
Ter,Koylionjarvi,-144.484498672486
Ter,Koylionjarvi,-123.840361584163
Ter,Koylionjarvi,-129.876017186835
Ter,Koylionjarvi,-117.75219292213
Ter,Koylionjarvi,-129.411362784703
Ter,Koylionjarvi,-143.603771490109
Ter,Koylionjarvi,-122.715705509331
Ter,Koylionjarvi,-125.016526096458
Aq,Kuhajarvi,-147.068030229295
Aq,Kuhajarvi,-199.402834609752
Aq,Kuhajarvi,-162.505484723699
Aq,Kuhajarvi,-167.861959879549
Aq,Kuhajarvi,-203.148525662605
Aq,Kuhajarvi,-192.890061070031
Aq,Kuhajarvi,-166.651303434626
Aq,Kuhajarvi,-141.144366733043
Aq,Kuhajarvi,-186.13602619911
Aq,Kuhajarvi,-173.809233916915
Aq,Kuhajarvi,-137.167697376544
Aq,Kuhajarvi,-156.413891658005
Aq,Kuhajarvi,-173.233896935563
Aq,Kuhajarvi,-145.775755219628
Aq,Kuhajarvi,-201.186708244819
Aq,Kuhajarvi,-169.269928056526
